id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
485_mapp_batch_00114_sirius_490	C7H12N4	[M + H]+	C7H12N4	Alkaloids	0.9762340188026428	Pseudoalkaloids	0.423636257648468	Imidazole alkaloids	0.23909109830856323	Imidazoles	0.2526833713054657			Imidazoles	0.2526833713054657	Azoles	0.2597748935222626	Organoheterocyclic compounds	0.9936892986297607	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Primary amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	490
486_mapp_batch_00114_sirius_491	C6H13N3	[M + H]+	C6H13N3	Alkaloids	0.9710307121276855	Lysine alkaloids	0.7281206250190735	Piperidine alkaloids	0.3543088436126709	Piperazines	0.7985595464706421			Piperazines	0.7985595464706421	Diazinanes	0.9430376887321472	Organoheterocyclic compounds	0.9847608208656311	Organic compounds; Organoheterocyclic compounds; Piperazines; Organonitrogen compounds; Diazinanes; Amines; Primary amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	491
487_mapp_batch_00114_sirius_492	C7H12N4	[M + H]+	C7H12N4	Alkaloids	0.9692763686180115	Pseudoalkaloids	0.3484371304512024	Imidazole alkaloids	0.19328618049621582	N-acetyl-2-arylethylamines	1.2359454558463767E-5	Carboxylic acid amides	0.002910713665187359	Carboxylic acid derivatives	0.012493116781115532	Carboxylic acids and derivatives	0.01075070071965456	Organic acids and derivatives	0.04568399488925934	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Amines; Carboximidamides; 1,3,5-triazines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	492
488_mapp_batch_00114_sirius_493	C35H68NO8P	[M + H]+	C35H68NO8P	Fatty acids	0.9952676296234131	Glycerophospholipids	0.9998679161071777	Glycerophosphoethanolamines	0.8978201746940613	Phosphatidylethanolamines	0.9233955144882202	Phosphatidylethanolamines	0.9233955144882202	Glycerophosphoethanolamines	0.940675675868988	Glycerophospholipids	0.9997965693473816	Lipids and lipid-like molecules	0.9992513060569763	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	493
489_mapp_batch_00114_sirius_494	C7H12N4O	[M - H2O + H]+	C7H10N4	Alkaloids	0.8862142562866211	Histidine alkaloids	0.4688299894332886	Imidazole alkaloids	0.3932100534439087	Beta amino acids and derivatives	0.5676751732826233	Amino acids and derivatives	0.5562880039215088	Amino acids, peptides, and analogues	0.5477930903434753	Carboxylic acids and derivatives	0.7490096092224121	Organic acids and derivatives	0.9519815444946289	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Amines; Primary amines; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; N-acetyl-2-arylethylamines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	494
490_mapp_batch_00114_sirius_495	C6H15N3O	[M - H2O + H]+	C6H13N3	Alkaloids	0.7970170974731445	Ornithine alkaloids	0.7873759865760803	Polyamines	0.6445241570472717	Amino acids and derivatives	0.592591404914856	Amino acids and derivatives	0.592591404914856	Amino acids, peptides, and analogues	0.6163061261177063	Carboxylic acids and derivatives	0.833854615688324	Organic acids and derivatives	0.6607955694198608	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Primary amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	495
491_mapp_batch_00114_sirius_496	C7H12N4	[M + H]+	C7H12N4	Alkaloids	0.9647426605224609	Pseudoalkaloids	0.32324111461639404	Imidazole alkaloids	0.18583567440509796	Diazines	0.5500285029411316					Diazines	0.5500285029411316	Organoheterocyclic compounds	0.9921714067459106	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	496
492_mapp_batch_00114_sirius_497	C36H72NO8P	[M + H]+	C36H72NO8P	Fatty acids	0.9998175501823425	Glycerophospholipids	0.9999352693557739	Glycerophosphocholines	0.900547981262207	Phosphatidylcholines	0.8482532501220703	Phosphatidylcholines	0.8482532501220703	Glycerophosphocholines	0.9644825458526611	Glycerophospholipids	0.9995896220207214	Lipids and lipid-like molecules	0.9997192025184631	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	497
493_mapp_batch_00114_sirius_498	C6H15N3O	[M - H2O + H]+	C6H13N3	Alkaloids	0.7700400352478027	Small peptides	0.44326257705688477	Polyamines	0.3681151270866394	Alpha amino acids and derivatives	0.5957624912261963	Amino acids and derivatives	0.4746572971343994	Amino acids, peptides, and analogues	0.5262429714202881	Carboxylic acids and derivatives	0.5407199859619141	Organic acids and derivatives	0.35135263204574585	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Carboximidamides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	498
494_mapp_batch_00114_sirius_499	C37H70NO8P	[M + Na]+	C37H70NO8P	Fatty acids	0.9997462630271912	Glycerophospholipids	0.9999759197235107	Glycerophosphoethanolamines	0.9679152369499207	Phosphatidylethanolamines	0.8824482560157776	Phosphatidylethanolamines	0.8824482560157776	Glycerophosphoethanolamines	0.9834111332893372	Glycerophospholipids	0.9999057054519653	Lipids and lipid-like molecules	0.9997157454490662	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	499
495_mapp_batch_00114_sirius_500	C37H70NO8P	[M + H]+	C37H70NO8P	Fatty acids	0.9904719591140747	Glycerophospholipids	0.9998865127563477	Glycerophosphoethanolamines	0.9543147683143616	Phosphatidylethanolamines	0.9472638964653015	Phosphatidylethanolamines	0.9472638964653015	Glycerophosphoethanolamines	0.9793343544006348	Glycerophospholipids	0.9998843669891357	Lipids and lipid-like molecules	0.9992431402206421	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	500
496_mapp_batch_00114_sirius_501	C43H79NO10	[M + Na]+	C43H79NO10	Fatty acids	0.9999172687530518	Glycerolipids	0.9699232578277588	Glycosyldiacylglycerols	0.26712340116500854	Fatty acyl glycosides of mono- and disaccharides	0.7730862498283386	Fatty acyl glycosides of mono- and disaccharides	0.7730862498283386	Fatty acyl glycosides	0.8151776790618896	Fatty Acyls	0.9997578263282776	Lipids and lipid-like molecules	0.9995177984237671	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Dicarboxylic acids and derivatives; Carboxylic acid amides; Lineolic acids and derivatives; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	501
497_mapp_batch_00114_sirius_502	C47H72O10	[M + H]+	C47H72O10	Terpenoids	0.9995757937431335	Triterpenoids	0.757936954498291	Carotenoids (C50, γ-γ)	0.042885299772024155	Triterpenoids	0.948996901512146			Triterpenoids	0.948996901512146	Prenol lipids	0.9994850158691406	Lipids and lipid-like molecules	0.9994957447052002	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organooxygen compounds; Hexoses; Monosaccharides; Triterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502
498_mapp_batch_00114_sirius_503	C38H74NO8P	[M + H]+	C38H74NO8P	Fatty acids	0.9998806715011597	Glycerophospholipids	0.9999209642410278	Glycerophosphocholines	0.9945130348205566	Phosphatidylcholines	0.9719183444976807	Phosphatidylcholines	0.9719183444976807	Glycerophosphocholines	0.999269425868988	Glycerophospholipids	0.9996616840362549	Lipids and lipid-like molecules	0.9999505281448364	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	503
499_mapp_batch_00114_sirius_504	C40H76NO8P	[M + H]+	C40H76NO8P	Fatty acids	0.9998369216918945	Glycerophospholipids	0.9998517036437988	Glycerophosphocholines	0.9971994161605835	Phosphatidylcholines	0.9870432019233704	Phosphatidylcholines	0.9870432019233704	Glycerophosphocholines	0.9991589784622192	Glycerophospholipids	0.9997990727424622	Lipids and lipid-like molecules	0.9999650716781616	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	504
500_mapp_batch_00114_sirius_505	C40H76NO8P	[M + Na]+	C40H76NO8P	Fatty acids	0.9998764991760254	Glycerophospholipids	0.9998739957809448	Glycerophosphocholines	0.9968464970588684	Phosphatidylcholines	0.9800733923912048	Phosphatidylcholines	0.9800733923912048	Glycerophosphocholines	0.9988647699356079	Glycerophospholipids	0.9996249675750732	Lipids and lipid-like molecules	0.9999687671661377	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	505
501_mapp_batch_00114_sirius_506	C32H27F4N5O3	[M + Na]+	C32H27F4N5O3	Alkaloids	0.8187488913536072	Anthranilic acid alkaloids	0.4220059812068939	Pyridine alkaloids	0.15266862511634827	N-acyl-alpha amino acids and derivatives	0.9099836945533752	Amino acids and derivatives	0.8968273401260376	Amino acids, peptides, and analogues	0.9040639996528625	Carboxylic acids and derivatives	0.9792368412017822	Organic acids and derivatives	0.9707868695259094	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	506
