"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"480_mapp_batch_00114_sirius_485"	"C42H80NO10P"	"[M + H]+"	"C42H80NO10P"	"Fatty acids"	0.999966144561768	"Glycerophospholipids"	0.99996018409729	"Oxidized glycerophospholipids"	0.942548036575317	"Phosphatidylcholines"	0.97954797744751	"Phosphatidylcholines"	0.97954797744751	"Glycerophosphocholines"	0.999102115631104	"Glycerophospholipids"	0.99979430437088	"Lipids and lipid-like molecules"	0.999981641769409	"Organic compounds; Lipids and lipid-like molecules; Aldehydes; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Alpha-hydrogen aldehydes; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	485	485
"481_mapp_batch_00114_sirius_486"	"C42H82NO8P"	"[M + H]+"	"C42H82NO8P"	"Fatty acids"	0.99990439414978	"Glycerophospholipids"	0.999874711036682	"Glycerophosphocholines"	0.998506605625153	"Phosphatidylcholines"	0.98710036277771	"Phosphatidylcholines"	0.98710036277771	"Glycerophosphocholines"	0.99942135810852	"Glycerophospholipids"	0.999648213386536	"Lipids and lipid-like molecules"	0.999969482421875	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	486	486
"482_mapp_batch_00114_sirius_487"	"C22H43NO"	"[M + H]+"	"C22H43NO"	"Fatty acids"	0.946620166301727	"Fatty amides"	0.939866781234741	"N-acyl amines"	0.802151024341583	"N-acyl amines"	0.317735970020294	"N-acyl amines"	0.317735970020294	"Fatty amides"	0.480531752109528	"Fatty Acyls"	0.386791884899139	"Lipids and lipid-like molecules"	0.577467203140259	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	487	487
"483_mapp_batch_00114_sirius_488"	"C6H13N3"	"[M + H]+"	"C6H13N3"	"Alkaloids"	0.972437560558319	"Lysine alkaloids"	0.56321781873703	"Piperidine alkaloids"	0.286561071872711	"Piperazines"	0.68417489528656	NA	NA	"Piperazines"	0.68417489528656	"Diazinanes"	0.875903904438019	"Organoheterocyclic compounds"	0.97603702545166	"Organic compounds; Organoheterocyclic compounds; Piperazines; Organonitrogen compounds; Monoalkylamines; Carboxamidines; Diazinanes; Amines; Primary amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	488	488
"485_mapp_batch_00114_sirius_490"	"C7H12N4"	"[M + H]+"	"C7H12N4"	"Alkaloids"	0.976234018802643	"Pseudoalkaloids"	0.423636257648468	"Imidazole alkaloids"	0.239091098308563	"Imidazoles"	0.252683371305466	NA	NA	"Imidazoles"	0.252683371305466	"Azoles"	0.259774893522263	"Organoheterocyclic compounds"	0.993689298629761	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Primary amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	490	490
"486_mapp_batch_00114_sirius_491"	"C6H13N3"	"[M + H]+"	"C6H13N3"	"Alkaloids"	0.971030712127686	"Lysine alkaloids"	0.728120625019073	"Piperidine alkaloids"	0.354308843612671	"Piperazines"	0.798559546470642	NA	NA	"Piperazines"	0.798559546470642	"Diazinanes"	0.943037688732147	"Organoheterocyclic compounds"	0.984760820865631	"Organic compounds; Organoheterocyclic compounds; Piperazines; Organonitrogen compounds; Diazinanes; Amines; Primary amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	491	491
"487_mapp_batch_00114_sirius_492"	"C7H12N4"	"[M + H]+"	"C7H12N4"	"Alkaloids"	0.969276368618012	"Pseudoalkaloids"	0.348437130451202	"Imidazole alkaloids"	0.193286180496216	"N-acetyl-2-arylethylamines"	1.23594545584638e-05	"Carboxylic acid amides"	0.00291071366518735	"Carboxylic acid derivatives"	0.0124931167811155	"Carboxylic acids and derivatives"	0.0107507007196546	"Organic acids and derivatives"	0.0456839948892593	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Amines; Carboximidamides; 1,3,5-triazines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	492	492
"488_mapp_batch_00114_sirius_493"	"C35H68NO8P"	"[M + H]+"	"C35H68NO8P"	"Fatty acids"	0.995267629623413	"Glycerophospholipids"	0.999867916107178	"Glycerophosphoethanolamines"	0.897820174694061	"Phosphatidylethanolamines"	0.92339551448822	"Phosphatidylethanolamines"	0.92339551448822	"Glycerophosphoethanolamines"	0.940675675868988	"Glycerophospholipids"	0.999796569347382	"Lipids and lipid-like molecules"	0.999251306056976	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	493	493
"489_mapp_batch_00114_sirius_494"	"C7H12N4O"	"[M - H2O + H]+"	"C7H10N4"	"Alkaloids"	0.886214256286621	"Histidine alkaloids"	0.468829989433289	"Imidazole alkaloids"	0.393210053443909	"Beta amino acids and derivatives"	0.567675173282623	"Amino acids and derivatives"	0.556288003921509	"Amino acids, peptides, and analogues"	0.547793090343475	"Carboxylic acids and derivatives"	0.749009609222412	"Organic acids and derivatives"	0.951981544494629	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Amines; Primary amines; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; N-acetyl-2-arylethylamines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	494	494
"490_mapp_batch_00114_sirius_495"	"C6H15N3O"	"[M - H2O + H]+"	"C6H13N3"	"Alkaloids"	0.797017097473145	"Ornithine alkaloids"	0.78737598657608	"Polyamines"	0.644524157047272	"Amino acids and derivatives"	0.592591404914856	"Amino acids and derivatives"	0.592591404914856	"Amino acids, peptides, and analogues"	0.616306126117706	"Carboxylic acids and derivatives"	0.833854615688324	"Organic acids and derivatives"	0.660795569419861	"Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Primary amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	495	495
"491_mapp_batch_00114_sirius_496"	"C7H12N4"	"[M + H]+"	"C7H12N4"	"Alkaloids"	0.964742660522461	"Pseudoalkaloids"	0.323241114616394	"Imidazole alkaloids"	0.185835674405098	"Diazines"	0.550028502941132	NA	NA	NA	NA	"Diazines"	0.550028502941132	"Organoheterocyclic compounds"	0.992171406745911	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	496	496
"492_mapp_batch_00114_sirius_497"	"C36H72NO8P"	"[M + H]+"	"C36H72NO8P"	"Fatty acids"	0.999817550182342	"Glycerophospholipids"	0.999935269355774	"Glycerophosphocholines"	0.900547981262207	"Phosphatidylcholines"	0.84825325012207	"Phosphatidylcholines"	0.84825325012207	"Glycerophosphocholines"	0.964482545852661	"Glycerophospholipids"	0.999589622020721	"Lipids and lipid-like molecules"	0.999719202518463	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	497	497
"493_mapp_batch_00114_sirius_498"	"C6H15N3O"	"[M - H2O + H]+"	"C6H13N3"	"Alkaloids"	0.770040035247803	"Small peptides"	0.443262577056885	"Polyamines"	0.368115127086639	"Alpha amino acids and derivatives"	0.595762491226196	"Amino acids and derivatives"	0.474657297134399	"Amino acids, peptides, and analogues"	0.526242971420288	"Carboxylic acids and derivatives"	0.540719985961914	"Organic acids and derivatives"	0.351352632045746	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Carboximidamides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	498	498
"494_mapp_batch_00114_sirius_499"	"C37H70NO8P"	"[M + Na]+"	"C37H70NO8P"	"Fatty acids"	0.999746263027191	"Glycerophospholipids"	0.999975919723511	"Glycerophosphoethanolamines"	0.967915236949921	"Phosphatidylethanolamines"	0.882448256015778	"Phosphatidylethanolamines"	0.882448256015778	"Glycerophosphoethanolamines"	0.983411133289337	"Glycerophospholipids"	0.999905705451965	"Lipids and lipid-like molecules"	0.999715745449066	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	499	499
"495_mapp_batch_00114_sirius_500"	"C37H70NO8P"	"[M + H]+"	"C37H70NO8P"	"Fatty acids"	0.990471959114075	"Glycerophospholipids"	0.999886512756348	"Glycerophosphoethanolamines"	0.954314768314362	"Phosphatidylethanolamines"	0.947263896465302	"Phosphatidylethanolamines"	0.947263896465302	"Glycerophosphoethanolamines"	0.979334354400635	"Glycerophospholipids"	0.999884366989136	"Lipids and lipid-like molecules"	0.999243140220642	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	500	500
"496_mapp_batch_00114_sirius_501"	"C43H79NO10"	"[M + Na]+"	"C43H79NO10"	"Fatty acids"	0.999917268753052	"Glycerolipids"	0.969923257827759	"Glycosyldiacylglycerols"	0.267123401165009	"Fatty acyl glycosides of mono- and disaccharides"	0.773086249828339	"Fatty acyl glycosides of mono- and disaccharides"	0.773086249828339	"Fatty acyl glycosides"	0.81517767906189	"Fatty Acyls"	0.999757826328278	"Lipids and lipid-like molecules"	0.999517798423767	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Dicarboxylic acids and derivatives; Carboxylic acid amides; Lineolic acids and derivatives; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	501	501
"497_mapp_batch_00114_sirius_502"	"C42H72N2O12"	"[M + H]+"	"C42H72N2O12"	"Polyketides"	0.865012347698212	"Macrolides"	0.783501982688904	"Macrolide lactones"	0.37406787276268	"Macrolides and analogues"	0.874973773956299	NA	NA	NA	NA	"Macrolides and analogues"	0.874973773956299	"Phenylpropanoids and polyketides"	0.835288763046265	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Pyrans; Alcohols and polyols; 1,3-dicarbonyl compounds; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Organic carbonic acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	502	502
"498_mapp_batch_00114_sirius_503"	"C38H74NO8P"	"[M + H]+"	"C38H74NO8P"	"Fatty acids"	0.99988067150116	"Glycerophospholipids"	0.999920964241028	"Glycerophosphocholines"	0.994513034820557	"Phosphatidylcholines"	0.971918344497681	"Phosphatidylcholines"	0.971918344497681	"Glycerophosphocholines"	0.999269425868988	"Glycerophospholipids"	0.999661684036255	"Lipids and lipid-like molecules"	0.999950528144836	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	503	503
