structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.585	0.753	-27.413	0.991	0.484	34.890	C6H12O6	[M - H2O + H]+	C6H11O5+	WQZGKKKJIJFFOK	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2	D-Glc	C(C1C(C(C(C(O1)O)O)O)O)O	-2.600	42626680;154724068;118797420;118797610;118797621;118797622;118855887;118855889;118855904;118855910;118855920;118855925;86278404;118924468;101015849;101033892;101254309;101254308;101254310;101254311;101254312;101254313;101254314;101254315;101469918;58594768;58595959;58618581;102601142;102601177;102601371;102601743;102601816;58969552;67518639;67615000;67615455;67641738;67938791;67944215;67944290;67950444;9794056;9815418;9834129;9899007;6560213;136898365;6971003;6971007;6971016;6971096;6971097;6971098;6992021;6992084;75357255;155920671;87297824;87929779;87931119;50939543;76973265;5104362;16211884;16211941;16211984;16211986;16212959;16212960;16212966;16213546;16213640;16213872;16217112;16219580;23424086;5319264;51340651;129629038;134695353;134860471;22825318;22836365;22836366;69528681;137554722;58070804;58265166;58265153;58265160;58265178;58265190;58265196;7018164;58300638;7043897;7044038;7098663;7098664;7157007;21355827;102089288;101513786;101718250;101718251;101796201;102447462;102447463;162642814;125353406;6102790;59034276;59036328;59040622;6321330;6323336;6400264;59083882;59105109;59125088;59146659;59383280;66629908;59445439;156615593;145874935;89742272;89855666;140565377;126704391;70543261;92043367;92043446;56845432;56845995;3000450;10035228;3034742;10081060;10103794;10130220;10197954;10219674;10219763;10313382;10329946;133119249;133119158;133121364;88255060;657055;46188479;60052896;60078648;122522140;89000581;89200515;141697522;89332529;90781811;89374440;89424182;90895196;141905978;142119910;71777654;54445181;54445182;131698424;131698425;131698450;131699179;131842051;131966764;121494046;121494058;1549080;68167579;11019447;11030410;68324677;68334110;153238571;11344362;11367383;11412863;11480819;11492034;165619064;165619065;165619066;166450901;70443535;59503407;59503411;88547603;10899282;10954241;59886072;88974141;59965103;206;5793;6036;18950;64689;79025;81696;185698;439353;439357;439507;439583;439680;441032;441033;441034;441035;444314;448388;448702;451187;451188;451189;452245;455147;46780441;46897877;91057721;117633116;12003287;117768413;12193653;12285853;12285856;12285861;12285862;12285863;12285866;12285868;12285869;12285870;12285871;12285873;12285877;12285878;12285879;12285885;12285886;12285889;12285890;12285891;12285892;12285893;12285894;117938207;11571906;11571917;11600783;11651921;11672764;133662560;133662561;133662562;117064633;117064644;117065485;11959770;11970126;122360911;90057933;90159939;90346255;90470917;90472751;90472752;90472753;90472761;90472762;90472770;90473076;71309028;71309513;71309128;71309129;71309140;71309397;71309503;71309514;71309671;71309852;71309905;71309908;71309927;57197748;71317094;71317095;71317096;71317097;71317182;57288387;44328781;44328785;57483528;57691826;57973135;132939819;132939820;2724488;24802149;24802163;24802281;24892722	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000122 HMDB0000143 HMDB0000169 HMDB0001151 HMDB0003345 HMDB0003449 HMDB0012326 HMDB0033704 HMDB0250761 HMDB0304632);MiMeDB:(MMDBc0000043 MMDBc0054361 MMDBc0029709 MMDBc0054715 MMDBc0029760 MMDBc0000055 MMDBc0029573 MMDBc0000033);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(77014434 6036 441035 439357 10219674 10130220 439583 5793 12285879 439680 25181386 64689 441034 206 439353 441032 441033 185698 5282499 18950 6560213 439507 79025);SUPERNATURAL:(SN0417644);MESH:(79025 185698 439353 439680);FooDB:(FDB021787 FDB011829 FDB011420 FDB001130 FDB011824 FDB031267 FDB093715 FDB031263 FDB028945 FDB021788 FDB001128 FDB010093 FDB031298 FDB011819 FDB010735 FDB031261 FDB012703 FDB031289);PUBCHEM:(42626680 154724068 118797420 118797610 118797621 118797622 118855887 118855889 118855904 118855910 118855920 118855925 86278404 118924468 101015849 101033892 101254309 101254308 101254310 101254311 101254312 101254313 101254314 101254315 101469918 58594768 58595959 58618581 102601142 102601177 102601371 102601743 102601816 58969552 67518639 67615000 67615455 67641738 67938791 67944215 67944290 67950444 9794056 9815418 9834129 9899007 6560213 136898365 6971003 6971007 6971016 6971096 6971097 6971098 6992021 6992084 75357255 155920671 87297824 87929779 87931119 50939543 76973265 5104362 16211884 16211941 16211984 16211986 16212959 16212960 16212966 16213546 16213640 16213872 16217112 16219580 23424086 5319264 51340651 129629038 134695353 134860471 22825318 22836365 22836366 69528681 137554722 58070804 58265166 58265153 58265160 58265178 58265190 58265196 7018164 58300638 7043897 7044038 7098663 7098664 7157007 21355827 102089288 101513786 101718250 101718251 101796201 102447462 102447463 162642814 125353406 6102790 59034276 59036328 59040622 6321330 6323336 6400264 59083882 59105109 59125088 59146659 59383280 66629908 59445439 156615593 145874935 89742272 89855666 140565377 126704391 70543261 92043367 92043446 56845432 56845995 3000450 10035228 3034742 10081060 10103794 10130220 10197954 10219674 10219763 10313382 10329946 133119249 133119158 133121364 88255060 657055 46188479 60052896 60078648 122522140 89000581 89200515 141697522 89332529 90781811 89374440 89424182 90895196 141905978 142119910 71777654 54445181 54445182 131698424 131698425 131698450 131699179 131842051 131966764 121494046 121494058 1549080 68167579 11019447 11030410 68324677 68334110 153238571 11344362 11367383 11412863 11480819 11492034 165619064 165619065 165619066 166450901 70443535 59503407 59503411 88547603 10899282 10954241 59886072 88974141 59965103 206 5793 6036 18950 64689 79025 81696 185698 439353 439357 439507 439583 439680 441032 441033 441034 441035 444314 448388 448702 451187 451188 451189 452245 455147 46780441 46897877 91057721 117633116 12003287 117768413 12193653 12285853 12285856 12285861 12285862 12285863 12285866 12285868 12285869 12285870 12285871 12285873 12285877 12285878 12285879 12285885 12285886 12285889 12285890 12285891 12285892 12285893 12285894 117938207 11571906 11571917 11600783 11651921 11672764 133662560 133662561 133662562 117064633 117064644 117065485 11959770 11970126 122360911 90057933 90159939 90346255 90470917 90472751 90472752 90472753 90472761 90472762 90472770 90473076 71309028 71309513 71309128 71309129 71309140 71309397 71309503 71309514 71309671 71309852 71309905 71309908 71309927 57197748 71317094 71317095 71317096 71317097 71317182 57288387 44328781 44328785 57483528 57691826 57973135 132939819 132939820 2724488 24802149 24802163 24802281 24892722);GNPS:(CCMSLIB00000479715 CCMSLIB00003134554 CCMSLIB00003138241);COCONUT:(CNP0210547);NORMAN:(NS00007629 NS00069369 NS00069768 NS00076953 NS00080998 NS00087175);METACYC:(GIPC-42-2-3s CPD-15759 Short-Chain-2-Methyl-3-oxoacyl-CoAs 572428-ERGOSTATRIENOL CPD1UA-5671 L-HISTIDINOL-P CPD-539 CPD-15762 CPD-13722 CPD-25018 CPD-13576 Hydroperoxy-Fatty-Acids CPD1UA-7405 Tetroses Alpha-D-Talose CPD-24988 ALPHA-GLUCOSE GLC CPD-25003 CPD-24981 L-GALACTOSE Cytochrome-c-arginines CPD-24859 CPD-18461 MAPKK-Ser-or-Thr-phosphate CPD-15628 PYRIDOXAMINE-5P INDOLEYL-CPD CPD1UA-5667 CPD-12173 CPD-12160 CPD-12601 OX-COENZYME-F420 Apiogalacturonans 1-Cys-Peroxiredoxin-L-hydroxycysteine NN-Dimethyl-Ornithine-Lipid an-Nsup1sup-ethyladenine-in-DNA Pyruvoyl-D-Gal-R D-AMINO-ACID CPD-15758 CPD-15625 Phenothiazines CPD-19723 CPD-15624 CPD-497 CPD-10755 CPD-24975 CPD-11613 CPD-3942 VITAMIN_K_2 CPD-15757 O-phospho-phospho-alpha-glucans 2-METHYLTHIO-N-6-ISOPENTYL-ADENOSINE-37- N-Arachidonoyl-1-lyso-PE CPD-84 CPD-345 CPD3IU-2244 Branched-alpha-D-glucans L-talopyranose CPD-13559 L-Fructopyranose ALPHA-D-GALACTOSE CPD-25017 Uracil47-in-tRNAs L-idopyranose CPD3O-28 CPD-15622 RNA-Adenines GLCNAC2PPDOL D-galactopyranose DNA-Containing-N6-Methyladenine Deoxy-Ribonucleoside-3P D-Ribopyranose CPD-13428 5Z-dodec-5-enoyl-Lipid CHOLATE CPD-10662 CPD1UA-5668 GlcNAc-1-6-anhydro-MurNAc-pentapeptide CPD-19482 a-1-6-D-glucan-with-a-1-2-branch All-trans-3-hydroxyretinol Methyl-Acceptors CPD-4162 2-KETO-3-METHYL-VALERATE CPD-24976 Soyasaponins Microginins CPD-9482 CPD1G-107 CPD-24798 Amino-Acids CPD-68 D-aldopyranoses 4-METHYL-824-CHOLESTADIENOL 16S-rRNA-N2-methylguanine1516 Carotenoid-chi-end-group Idopyranose L-altropyranose A-3-OXO-ACYL-COA L-allopyranose Glucopyranose Digalactosyldiacylglycerols-36-4 CPD-24982 CPD-382 CPD-15621 DsrE-Persulfides CPD-11611 CPD-5802 S-4-HISTIDYL-CYSTEINE-SULFOXIDE CPD-15761 CPD0-2508 CPD-3607 TAG-18-3-36-0s GLYCOGENN-1 GLUCOSYL_CERAMIDE L-Galactopyranose N-TETRADECANOYLGLYCYL-PEPTIDE L-glucopyranose Phosphatidylethanolamines-34-3 D-mannopyranose CPD-8629 OLIGOPEPTIDE CPD-24994 3-5-Dihydroxy-Flavanones CPD-15627 CPD-7496 DICARBOXYLIC-ACID-MONOAMIDE FARNESYL-PP DIISOPROPYL-FLUOROPHOSPHATASE CPD-730 CPD-8560 CPD-23402 CPD-24446 CPD0-1925 GALACTOSE Deoxy-Ribonucleoside-Triphosphates 1-acyl-2-stearoyl-glycerolipids CPD-14422);PLANTCYC:(|D-galactopyranose| CPD-13559 ALPHA-GLUCOSE |Glucopyranose| ALPHA-D-GALACTOSE |L-gulopyranose| GLC CPD-12601 |D-mannopyranose| GALACTOSE |L-Galactopyranose|);CHEBI:(27380 37704 68462 40656 37740 27667 155465 4139 37620 37619 4167 37741 15903 37630 28061 155672 4093 59552 27857 80962 42905 149369 28729 15444 155701 155878 37686 148773 37631 141392 83029 27517 18246 37677 4208 37671 86059 154259 28100 17925 37744 167473 37693 37679 43104 18398 37627 4191 27535 37692 37706 72452 28563 37680 149174 88300 18269 28102 59573 149545 63421 86061 155877);KEGG:(C00267 C00984 C06464 C00738 C00737 C00962 C02209 C06465 C06466 C01825 C00936 C01487 C21032 C00221 C15923 C00031 C00124 C00159 C06467 C21050);DSSTox:(DTXSID001015858 DTXSID001015860 DTXSID001015884 DTXSID00940518 DTXSID10484453 DTXSID201015878 DTXSID20484449 DTXSID20745860 DTXSID301015883 DTXSID301316271 DTXSID301316421 DTXSID301317829 DTXSID30197710 DTXSID30484450 DTXSID30881263 DTXSID4044038 DTXSID40468746 DTXSID501015215 DTXSID501015877 DTXSID501315736 DTXSID501337491 DTXSID50484452 DTXSID50746007 DTXSID601015856 DTXSID601015882 DTXSID601319074 DTXSID60469230 DTXSID70467202 DTXSID70883403 DTXSID80159969 DTXSID80447616 DTXSID80858960 DTXSID901015217 DTXSID901015855 DTXSID901316574 DTXSID90189974 DTXSID90484451);LOTUS:(Q335208 Q23905968 Q27106307 Q181381 Q27117210 Q27103775 Q23905965 Q27139932 Q27103248 Q424248 Q23905964 Q105311103 Q27103868);YMDB:(YMDB00146 YMDB00846 YMDB00273 YMDB00072 YMDB00286 YMDB00894);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(WQZGKKKJIJFFOK-UHFFFAOYSA-N)	139577465214	163.061	383	6.388	695995003073021922	695994673241330544	746	
1	1	0.343	0.343	-89.051	0.986	0.333	35.277	C13H25NO9	[M - H2O + H]+	C13H24NO8+	SEBXTTGJMDIYNV	InChI=1S/C13H25NO9/c1-21-6-2-14-5(3-15)8(17)12(6)23-13-11(20)10(19)9(18)7(4-16)22-13/h5-20H,2-4H2,1H3	(2R,3R,4S,5S,6R)-2-[(2R,3R,4S,5R)-3-hydroxy-2-(hydroxymethyl)-5-methoxypiperidin-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	COC1CNC(C(C1OC2C(C(C(C(O2)CO)O)O)O)O)CO	-3.400	11724746	PUBCHEM:(11724746)	2	322.150	384	6.397	695994986471965888	695994673329410940	749	
1	1	0.044	0.044	-260.659	0.994	0.333	114.006	C9H12N2O4	[M + H3N + H]+	C9H16N3O4+	AYLRODJJLADBOB	InChI=1S/C9H12N2O4/c1-15-9(14)8(11-7-13)4-2-3-5-10-6-12/h8H,2-5H2,1H3	Methyl 2,6-diisocyanatohexanoate	COC(=O)C(CCCCN=C=O)N=C=O	3.000	58152970;95858649;107287	NORMAN:(NS00047520);MESH:(58152970);PUBCHEM:(58152970 95858649 107287);DSSTox:(DTXSID30728866 DTXSID401303005);PUBMED:(null)	137439215686	230.114	384	6.400	695995058580442845	695994673367159680	750	
1	1	0.835	0.835	-143.339	1.000	0.333	98.750	C9H13NO5	[M + H3N + H]+	C9H17N2O5+	BCKKKQIAPZBSDV	InChI=1S/C9H13NO5/c1-5(2)8(13)10-6(9(14)15)3-4-7(11)12/h6H,1,3-4H2,2H3,(H,10,13)(H,11,12)(H,14,15)	(2R)-2-(2-methylprop-2-enoylamino)pentanedioic acid	CC(=C)C(=O)NC(CCC(=O)O)C(=O)O	0.000	22244854;58391616;140292205;18595884	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0255166);BloodExposome:(18595884);PUBCHEM:(22244854 58391616 140292205 18595884);DSSTox:(DTXSID50595072);PUBMED:(null)	137459925066	233.114	385	6.417	695994987101111541	695994673392325508	751	
1	1	0.737	0.837	-26.162	1.000	0.333	33.085	C4H9NO3	[M - H2O + H]+	C4H8NO2+	YQGDEPYYFWUPGO	InChI=1S/C4H9NO3/c5-2-3(6)1-4(7)8/h3,6H,1-2,5H2,(H,7,8)	4-amino-3-hydroxybutanoic acid	C(C(CN)O)C(=O)O	-4.100	14625150;6971280;6971281;6971282;5461129;153896761;149431743;2149;2733883	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0061877);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(2149);SUPERNATURAL:(SN0457388);MESH:(2149);PUBCHEM:(14625150 6971280 6971281 6971282 5461129 153896761 149431743 2149 2733883);COCONUT:(CNP0335183);NORMAN:(NS00039462 NS00079381);METACYC:(AMINOBUT-CPD);CHEBI:(11955 16080 57630);KEGG:(C03678);DSSTox:(DTXSID1045877 DTXSID60220409);LOTUS:(Q5520257 Q27275534);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137832434030	102.055	386	6.429	695995024266840859	695994673492988816	754	
1	1	0.228	0.370	-90.740	1.000	0.281	37.000	C5H9NO4	[M - H2O + H]+	C5H8NO3+	BBJIPMIXTXKYLZ	InChI=1S/C5H9NO4/c6-3(1-4(7)8)2-5(9)10/h3H,1-2,6H2,(H,7,8)(H,9,10)	3-aminopentanedioic acid	C(C(CC(=O)O)N)C(=O)O	-3.900	101186833;6971072;51037020;51037021;51037022;21115209;73064	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0324847);NORMAN:(NS00104123);METACYC:(CPD-14555);CHEBI:(28791 66948);SUPERNATURAL:(SN0020981);KEGG:(C05574);MESH:(73064);PUBCHEM:(101186833 6971072 51037020 51037021 51037022 21115209 73064);DSSTox:(DTXSID20375808 DTXSID30173130);LOTUS:(Q27103900);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137761130854	130.050	386	6.433	695995064888676390	695994673425879944	752	
1	1	0.486	0.691	-28.595	0.996	0.333	69.177	C5H6O4	[M + H3N + H]+	C5H10NO4+	LVHBHZANLOWSRM	InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h1-2H2,(H,6,7)(H,8,9)	Itaconate	C=C(CC(=O)O)C(=O)O	-0.100	22482559;162342694;5459996;118343040;21058381;153709761;153709762;139025095;811;57468142	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0002092);MiMeDB:(MMDBc0000212);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(811);LIPIDMAPS:(LMFA01170063);SUPERNATURAL:(SN0216378);HSDB:(97-65-4);MESH:(811);FooDB:(FDB012645);PUBCHEM:(22482559 162342694 5459996 118343040 21058381 153709761 153709762 139025095 811 57468142);COCONUT:(CNP0269442);NORMAN:(NS00007642 NS00080779 NS00088647);METACYC:(CPD-22992 ITACONATE);CHEBI:(30838 17240);KEGG:(C00490);DSSTox:(DTXSID00965246 DTXSID10593478 DTXSID2026608 DTXSID50183817 DTXSID50203049 DTXSID5063817);LOTUS:(Q903311);YMDB:(YMDB00716);PUBCHEMANNOTATIONDRUG;PUBCHEMANNOTATIONFOOD;PUBMED;KNAPSACK:(LVHBHZANLOWSRM-UHFFFAOYSA-N)	141724814206	148.061	386	6.435	695995061428375358	695994673530737556	755	
1	1	0.077	0.077	-90.897	1.000	0.499	26.732	C6H8O4	[M - H2O + H]+	C6H7O3+	MTLYRGWHJZKDFQ	InChI=1S/C6H8O4/c1-4(7)2-5(8)3-6(9)10/h2-3,7-8H,1H3,(H,9,10)	3,5-Dihydroxyhexa-2,4-dienoic acid	CC(=CC(=CC(=O)O)O)O	0.700	101474533;54708142;54719885;54723849	SUPERNATURAL:(SN0041894);PUBCHEM:(101474533 54708142 54719885 54723849);LOTUS:(Q105102228)	269484034	127.039	387	6.456	695994980541219795	695994673572680600	756	
1	2	0.046	0.046	-334.733	0.092	0.146	68.936	C16H18N2O4	[M + Na]+	C16H18N2NaO4+	XQYLAZBXHBOISL	InChI=1S/C16H18N2O4/c1-10(2)15(19)17-11-6-7-12(14(9-11)21-3)18-16(20)13-5-4-8-22-13/h4-10H,1-3H3,(H,17,19)(H,18,20)	N-[2-methoxy-4-[(2-methyl-1-oxopropyl)amino]phenyl]-2-furancarboxamide	CC(C)C(=O)NC1=CC(=C(C=C1)NC(=O)C2=CC=CO2)OC	2.300	650589	CHEBI:(120558);PUBCHEM:(650589);PUBMED:(null)	98	325.113	387	6.458	695994991475770817	695994673673343904	758	
1	1	0.332	0.454	-20.700	0.792	0.305	119.876	C12H22O11	[M + H3N + H]+	C12H26NO11+	DLRVVLDZNNYCBX	InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2	Brachiose	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	-4.700	95048716;95048717;95048718;154790019;154831636;118968876;21550415;124916126;124916129;124916131;124916133;67375559;9548799;9548800;9914698;6602503;16219668;5460026;16401316;135055892;135070236;135082895;53766604;129633011;129633599;101656176;101657985;101713948;96365193;96365196;162942182;162942183;162942184;162942185;162942186;162942187;162942188;162942189;162942190;6325432;6454902;156618395;76320714;56627161;126963617;126963629;126968826;70899487;70904694;91846543;91847170;91850082;91851426;91852106;91854314;91854336;91857519;91860527;91860652;91862116;91862215;25206501;10246743;133126699;46173743;46224570;29982418;90664134;90957794;71749567;71749901;93481369;93481370;132274794;68300528;11336802;11493885;45039682;59646263;10871589;872;10357;11458;26470586;26470587;26470590;26470591;26470624;26470626;26470628;26470631;26470634;26470635;26470636;26470637;25796555;439193;439557;440656;440658;441422;446588;46781992;46905267;46916402;46916407;46936892;12097236;12151086;12302008;12302012;12302013;12302018;12302019;133611839;133612057;11724912;133688586;133688587;133688677;11968638;122386517;49822387;90473857;71024604;71026767;57057775;71306906;44263858;57621288;68544316;24802156;24802240;24802287;68977337;68977340	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000048 HMDB0002923 HMDB0006792 HMDB0038489 HMDB0248216);MiMeDB:(MMDBc0029755 MMDBc0000014 MMDBc0000223);BloodExposome:(439193 46173743 440656 872 11458 24802156 46781992 25206501 46905267 6602503 46224570 133612057 126963629 5460026 90473857 118705308 71306906 12302012 440658 441422);SUPERNATURAL:(SN0069085);MESH:(872 10357 11458 439193 440656 440658 6454902 6602503 24802240 25206501 46781992 46905267 71306906 90473857 126963629 133612057);FooDB:(FDB018317);PUBCHEM:(95048716 95048717 95048718 154790019 154831636 118968876 21550415 124916126 124916129 124916131 124916133 67375559 9548799 9548800 9914698 6602503 16219668 5460026 16401316 135055892 135070236 135082895 53766604 129633011 129633599 101656176 101657985 101713948 96365193 96365196 162942182 162942183 162942184 162942185 162942186 162942187 162942188 162942189 162942190 6325432 6454902 156618395 76320714 56627161 126963617 126963629 126968826 70899487 70904694 91846543 91847170 91850082 91851426 91852106 91854314 91854336 91857519 91860527 91860652 91862116 91862215 25206501 10246743 133126699 46173743 46224570 29982418 90664134 90957794 71749567 71749901 93481369 93481370 132274794 68300528 11336802 11493885 45039682 59646263 10871589 872 10357 11458 26470586 26470587 26470590 26470591 26470624 26470626 26470628 26470631 26470634 26470635 26470636 26470637 25796555 439193 439557 440656 440658 441422 446588 46781992 46905267 46916402 46916407 46936892 12097236 12151086 12302008 12302012 12302013 12302018 12302019 133611839 133612057 11724912 133688586 133688587 133688677 11968638 122386517 49822387 90473857 71024604 71026767 57057775 71306906 44263858 57621288 68544316 24802156 24802240 24802287 68977337 68977340);GNPS:(CCMSLIB00003135177 CCMSLIB00003135196);COCONUT:(CNP0212546);NORMAN:(NS00043089 NS00070822);METACYC:(CPD-3605 CPD-10299 CPD-16575 MELIBIOSE CPD-1243 ALLOLACTOSE CPD-16571 CPD-13935);PLANTCYC:(MELIBIOSE |Gentiobiose|);CHEBI:(36231 59578 61625 62357 155706 183828 4808 151217 153758 28066 28189 43620 36229 155734 71422 61770 53445 71552 153890 28053 152309 154073 36230 148838 181906 150328 139100 153262 62103 61827 154693 147720 153179);KEGG:(C05400 C00252 C05402 C01728 C08240);DSSTox:(DTXSID10862050 DTXSID40857954 DTXSID501277441 DTXSID501317544 DTXSID60662062 DTXSID701267541 DTXSID80893952 DTXSID90424933);LOTUS:(Q104984625 Q28487684 Q74411440 Q415583 Q27106486 Q104391038 Q104984606 Q104984623 Q27271047 Q100324205 Q27116755 Q27131383 Q104984601);YMDB:(YMDB02304 YMDB00895);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(DLRVVLDZNNYCBX-UHFFFAOYSA-N)	139510356350	360.150	388	6.459	695995050921643496	695994673782395812	759	
1	3	-Infinity	-Infinity	-154.962	0.015	0.333	78.090	C4H5N2O4	[M + H3N + H]+	C4H9N3O4+	XIDIWNPEMQQEGG	InChI=1S/C4H5N2O4/c7-1-2(8)5-4(10)6-3(1)9/h2,7-8H,(H2,5,6,10)	(2-Oxo-5,6-dihydroxy-1,2,3,6-tetrahydropyrimidine-4-yloxy)radical	C1(C(=C(NC(=O)N1)[O])O)O	-2.000	101192425	PUBCHEM:(101192425)	2	163.061	388	6.459	695995000850040660	695994673866281900	761	
1	3	0.922	0.927	-69.486	0.073	0.333	72.047	C11H19N3O6	[M + H]+	C11H20N3O6+	JCMUOFQHZLPHQP	InChI=1S/C11H19N3O6/c1-2-7(10(18)13-5-9(16)17)14-8(15)4-3-6(12)11(19)20/h6-7H,2-5,12H2,1H3,(H,13,18)(H,14,15)(H,16,17)(H,19,20)	Ophthalmic Acid	CCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	-3.900	9817431;76973744;7018720;7018721;89492973;25791482;25791484;25791486;12313754;71309849	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0005765);BloodExposome:(7018721 7018720);SUPERNATURAL:(SN0161796);MESH:(7018721);FooDB:(FDB023755);PUBCHEM:(9817431 76973744 7018720 7018721 89492973 25791482 25791484 25791486 12313754 71309849);COCONUT:(CNP0143579);METACYC:(CPD-20340);PLANTCYC:(CPD-20340);CHEBI:(84058 181723 189750);KEGG:(C21016);DSSTox:(DTXSID40895053);LOTUS:(Q33001034 Q7098084);PUBCHEMANNOTATIONDRUG;PUBMED	138302065006	290.135	388	6.467	695995032957439009	695994673941779380	763	
1	2	0.041	0.066	-59.279	0.113	0.500	78.896	C5H11O4P	[M + H3N + H]+	C5H15NO4P+	QMZRXYCCCYYMHF	InChI=1S/C5H11O4P/c1-5(2)3-4-9-10(6,7)8/h1,3-4H2,2H3,(H2,6,7,8)	Isopentenyl-P	CC(=C)CCOP(=O)(O)O	0.200	21896400;164684365;44123422	PUBCHEMANNOTATIONBIO;COCONUT:(CNP0343478);MiMeDB:(MMDBc0054517);METACYC:(CPD-10818);CHEBI:(65078 65121);SUPERNATURAL:(SN0309816);KEGG:(C20345);PUBCHEM:(21896400 164684365 44123422);DSSTox:(DTXSID20746690);LOTUS:(Q27133670);PUBCHEMANNOTATIONDRUG;PUBMED;KNAPSACK:(QMZRXYCCCYYMHF-UHFFFAOYSA-N)	138834610546	184.074	388	6.473	695995063605219260	695994673904030640	762	
1	1	0.023	0.023	-254.517	1.000	0.333	28.921	C10H17FN2O5	[M - H2O + H]+	C10H16FN2O4+	JYTOSIGAVTZINA	InChI=1S/C10H17FN2O5/c1-18-10(17)4-7(5-11)13-9(16)6-12-8(15)2-3-14/h7,14H,2-6H2,1H3,(H,12,15)(H,13,16)	methyl (3S)-4-fluoro-3-[[2-(3-hydroxypropanoylamino)acetyl]amino]butanoate	COC(=O)CC(CF)NC(=O)CNC(=O)CCO	-1.600	155427346	PUBCHEM:(155427346)	2	247.109	391	6.515	695995060425936665	695994674008888248	764	
1	1	0.041	0.041	-280.937	0.992	0.052	21.308	C14H18N6O4S2	[M - H2O + H]+	C14H17N6O3S2+	XYURKZGWOFSODI	InChI=1S/C14H18N6O4S2/c1-9-15-11(19-24-9)7-25-8-12(21)17-18-13(22)10-6-26-14(16-10)20-2-4-23-5-3-20/h6H,2-5,7-8H2,1H3,(H,17,21)(H,18,22)	N'-[2-[(5-methyl-1,2,4-oxadiazol-3-yl)methylsulfanyl]acetyl]-2-morpholin-4-yl-1,3-thiazole-4-carbohydrazide	CC1=NC(=NO1)CSCC(=O)NNC(=O)C2=CSC(=N2)N3CCOCC3	1.000	40174725	PUBCHEM:(40174725)	2	381.079	391	6.517	695995072241291430	695994674055025596	765	
1	1	0.083	0.083	-135.177	0.998	0.999	46.079	C13H18N4O7	[M + Na]+	C13H18N4NaO7+	MEDFTGDDNLUREJ	InChI=1S/C13H18N4O7/c1-15-10-6(11(22)16(2)13(15)23)14-4-17(10)12-9(21)8(20)7(19)5(3-18)24-12/h4-5,7-9,12,18-21H,3H2,1-2H3	1,3-dimethyl-9-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]purine-2,6-dione	CN1C2=C(C(=O)N(C1=O)C)N=CN2C3C(C(C(C(O3)CO)O)O)O	-2.700	54067623	PUBCHEM:(54067623)	2	365.106	391	6.520	695995020630379161	695994674130523072	766	
